latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.14775,18.97446,318.35,1.02,1.01,2024-08-28,1310,A,36,6.1NRT,306.53,7.36,D
-12.40239,17.21432,326.05,1.03,1.01,2024-08-28,1310,A,53,6.1NRT,314.75,7.86,D
-12.51754,16.38338,328.11,1.1,1.05,2024-08-28,1310,A,69,6.1NRT,314.17,13.36,D
-12.51889,16.37346,323.58,1.1,1.05,2024-08-28,1310,A,52,6.1NRT,313.34,7.2,D
-12.58369,15.89535,324.46,1.16,1.07,2024-08-28,1310,A,61,6.1NRT,307.45,13.2,D
-12.77772,14.41658,321.84,1.43,1.18,2024-08-28,1310,A,39,6.1NRT,308.26,11.95,D
-12.6627,15.29368,324.43,1.25,1.11,2024-08-28,1310,A,64,6.1NRT,312.01,13.08,D
-11.60305,22.42085,328.39,1.53,1.22,2024-08-28,1310,A,68,6.1NRT,308.61,25.41,D
-11.93821,20.25322,362.93,1.12,1.06,2024-08-28,1310,A,100,6.1NRT,313.49,95.48,D
-12.60898,15.61139,330.6,1.2,1.09,2024-08-28,1310,A,76,6.1NRT,313.95,19.59,D
-12.68432,15.06236,331.75,1.29,1.13,2024-08-28,1310,A,79,6.1NRT,308.05,29.46,D
-12.68588,15.0509,330.19,1.29,1.13,2024-08-28,1310,A,77,6.1NRT,308.17,25.55,D
-12.70527,14.90862,347.87,1.32,1.14,2024-08-28,1310,A,93,6.1NRT,312.28,66.74,D
-12.7069,14.8966,328.76,1.32,1.14,2024-08-28,1310,A,75,6.1NRT,309.74,20.85,D
-12.77266,14.41054,321.79,1.43,1.18,2024-08-28,1310,A,39,6.1NRT,307.99,11.29,D
-10.81188,27.08803,317.17,3.64,1.79,2024-08-28,1310,A,37,6.1NRT,304.53,34.81,D
-11.50982,22.93456,335.61,1.68,1.27,2024-08-28,1310,A,82,6.1NRT,310.82,49.14,D
-11.51223,22.91962,324.02,1.67,1.27,2024-08-28,1310,A,50,6.1NRT,309.13,17.95,D
-11.9561,20.07192,326.5,1.1,1.05,2024-08-28,1310,A,10,6.1NRT,310.32,11.68,D
-11.95909,20.05212,336.99,1.1,1.05,2024-08-28,1310,A,76,6.1NRT,310.16,28.44,D
-12.06948,19.31527,323.82,1.04,1.02,2024-08-28,1310,A,52,6.1NRT,308.3,9.52,D
-12.12679,18.92811,319.3,1.02,1.01,2024-08-28,1310,A,42,6.1NRT,305.75,8.5,D
-12.26525,17.97963,326.68,1,1,2024-08-28,1310,A,68,6.1NRT,310.1,12.81,D
-12.54974,15.96939,326.1,1.15,1.07,2024-08-28,1310,A,66,6.1NRT,311.78,12.37,D
-11.54104,22.6695,326.84,1.6,1.25,2024-08-28,1310,A,65,6.1NRT,306.58,26.68,D
-11.94836,20.06045,332.81,1.1,1.05,2024-08-28,1310,A,76,6.1NRT,313.3,21.21,D
-11.94985,20.05055,326.94,1.1,1.05,2024-08-28,1310,A,42,6.1NRT,310.6,13.39,D
-12.2629,17.93321,322.49,1,1,2024-08-28,1310,A,43,6.1NRT,310.18,8.21,D
-12.54027,15.96816,332.81,1.15,1.07,2024-08-28,1310,A,78,6.1NRT,312.78,21.7,D
-12.59554,15.56579,328.55,1.21,1.09,2024-08-28,1310,A,62,6.1NRT,312.85,15.37,D
-11.39445,23.49825,320.02,1.86,1.33,2024-08-28,1310,A,45,6.1NRT,307.22,17.65,D
-11.50423,22.82696,332.71,1.65,1.26,2024-08-28,1310,A,78,6.1NRT,309.09,41.29,D
-11.50664,22.81212,323.22,1.64,1.26,2024-08-28,1310,A,56,6.1NRT,308.97,17.9,D
-11.52773,22.68194,337.96,1.6,1.25,2024-08-28,1310,A,84,6.1NRT,306.8,56.12,D
-11.53005,22.66761,334.16,1.6,1.25,2024-08-28,1310,A,80,6.1NRT,307.55,45.38,D
-12.00791,19.60361,374.31,1.06,1.03,2024-08-28,1310,A,100,6.1NRT,309.63,128.51,D
-12.00933,19.59412,328.81,1.06,1.03,2024-08-28,1310,A,51,6.1NRT,306.35,16.54,D
-12.01076,19.58463,328.89,1.06,1.03,2024-08-28,1310,A,59,6.1NRT,305.33,17.48,D
-12.58443,15.575,327.24,1.2,1.09,2024-08-28,1310,A,68,6.1NRT,313.67,13.77,D
-12.5859,15.56421,332.38,1.21,1.09,2024-08-28,1310,A,79,6.1NRT,313.22,22.5,D
-11.91923,20.12715,331.99,1.11,1.05,2024-08-28,1310,A,77,6.1NRT,312.47,20.27,D
-11.99883,19.60219,337.88,1.06,1.03,2024-08-28,1310,A,85,6.1NRT,311.95,28.25,D
-12.00026,19.59269,327.97,1.06,1.03,2024-08-28,1310,A,58,6.1NRT,309.74,14.96,D
-12.00169,19.5832,326.57,1.06,1.03,2024-08-28,1310,A,56,6.1NRT,307.58,14.62,D
-12.05223,19.24593,326.61,1.03,1.01,2024-08-28,1310,A,56,6.1NRT,310.35,12.67,D
-12.21,18.17375,337.25,1,1,2024-08-28,1310,A,84,6.1NRT,311.94,25.07,D
-12.26859,17.76782,324.32,1.01,1,2024-08-28,1310,A,50,6.1NRT,313.61,6.53,D
-12.65833,14.95196,325.06,1.31,1.14,2024-08-28,1310,A,64,6.1NRT,310.68,12.31,D
-12.72735,14.43054,331.25,1.42,1.18,2024-08-28,1310,A,79,6.1NRT,307.77,29.96,D
-11.25257,24.19809,321.78,2.12,1.41,2024-08-28,1310,A,62,6.1NRT,306.89,22.3,D
-11.51276,22.63514,329.26,1.59,1.24,2024-08-28,1310,A,73,6.1NRT,308.48,34.8,D
-12.71691,14.42898,341.15,1.42,1.18,2024-08-28,1310,A,88,6.1NRT,306.58,54.97,D
-12.72547,14.36336,319.98,1.44,1.19,2024-08-28,1310,A,56,6.1NRT,306.97,11.29,D
-11.166,24.6282,317.17,2.29,1.47,2024-08-28,1310,A,17,6.1NRT,306.44,16.54,D
-11.36198,23.47551,320.26,1.85,1.33,2024-08-28,1310,A,47,6.1NRT,307.54,17.6,D
-11.42853,23.07681,322.51,1.72,1.29,2024-08-28,1310,A,38,6.1NRT,309.76,13.52,D
-11.56699,22.2344,325.91,1.49,1.2,2024-08-28,1310,A,64,6.1NRT,310.05,20.62,D
-11.99922,19.47653,327.13,1.05,1.02,2024-08-28,1310,A,73,6.1NRT,309.04,16.81,D
-12.00064,19.46709,329.83,1.05,1.02,2024-08-28,1310,A,77,6.1NRT,308.15,20.22,D
-12.35109,17.05856,334.07,1.04,1.02,2024-08-28,1310,A,79,6.1NRT,312.46,19,D
-11.81694,20.60268,324.1,1.17,1.08,2024-08-28,1310,A,46,6.1NRT,305.09,14.95,D
-11.9902,19.47499,319.41,1.05,1.02,2024-08-28,1310,A,40,6.1NRT,306.66,7.59,D
-11.99162,19.46556,328.73,1.05,1.02,2024-08-28,1310,A,76,6.1NRT,307.18,18.28,D
-12.23678,17.80002,329.83,1,1,2024-08-28,1310,A,65,6.1NRT,310.99,13.68,D
-12.30555,17.31687,335.78,1.02,1.01,2024-08-28,1310,A,81,6.1NRT,315.38,21.22,D
-11.80575,20.61177,326.47,1.17,1.08,2024-08-28,1310,A,46,6.1NRT,309.01,16.5,D
-11.8074,20.60125,337.16,1.17,1.08,2024-08-28,1310,A,83,6.1NRT,307.3,35.35,D
-12.1576,18.28534,321.23,1,1,2024-08-28,1310,A,29,6.1NRT,310.14,6.33,D
-12.15891,18.27634,324.39,1,1,2024-08-28,1310,A,54,6.1NRT,310.96,8.83,D
-12.07882,18.74655,324.4,1.01,1,2024-08-28,1310,A,65,6.1NRT,306.29,12.98,D
-12.62543,14.89164,324.85,1.32,1.14,2024-08-28,1310,A,60,6.1NRT,312.31,12.27,D
-12.19857,17.86157,324.62,1,1,2024-08-28,1310,A,55,6.1NRT,310.49,9.59,D
-12.04903,18.82553,335.25,1.01,1.01,2024-08-28,1310,A,82,6.1NRT,307.83,26.03,D
-12.05037,18.81645,348.42,1.01,1.01,2024-08-28,1310,A,93,6.1NRT,311.49,49.82,D
-12.18971,17.86023,330.04,1,1,2024-08-28,1310,A,74,6.1NRT,309.99,15.93,D
-12.19101,17.85121,325.23,1,1,2024-08-28,1310,A,44,6.1NRT,309.9,9.66,D
-12.57191,15.13434,327.82,1.28,1.12,2024-08-28,1310,A,74,6.1NRT,311.36,16.04,D
-12.67413,14.37702,330.45,1.43,1.18,2024-08-28,1310,A,78,6.1NRT,305.91,33.19,D
-11.75852,20.6949,323.01,1.19,1.08,2024-08-28,1310,A,52,6.1NRT,309.91,9.83,D
-12.16522,17.96711,326.07,1,1,2024-08-28,1310,A,52,6.1NRT,314.24,8.78,D
-12.23688,17.46856,341.57,1.02,1.01,2024-08-28,1310,A,87,6.1NRT,315.93,28.17,D
-12.10412,18.32578,347.97,1,1,2024-08-28,1310,A,93,6.1NRT,312.21,44.01,D
-12.10543,18.31677,333.04,1,1,2024-08-28,1310,A,70,6.1NRT,308.9,19.09,D
-12.53191,15.2806,320.29,1.25,1.11,2024-08-28,1310,A,32,6.1NRT,309.61,4.95,D
-12.61417,14.66782,322.77,1.37,1.16,2024-08-28,1310,A,27,6.1NRT,307.7,11.85,D
-12.61584,14.65528,350.9,1.37,1.16,2024-08-28,1310,A,95,6.1NRT,309.67,82.77,D
-12.61751,14.64273,324.04,1.37,1.16,2024-08-28,1310,A,40,6.1NRT,306.29,15.64,D
-10.67606,27.05429,322.71,3.64,1.79,2024-08-28,1310,A,67,6.1NRT,306.07,58.77,D
-11.37915,22.95214,322.91,1.69,1.28,2024-08-28,1310,A,41,6.1NRT,310.52,14.08,D
-11.38161,22.93708,337.54,1.68,1.28,2024-08-28,1310,A,84,6.1NRT,312.46,56.52,D
-11.38408,22.92204,325.31,1.68,1.27,2024-08-28,1310,A,63,6.1NRT,311.6,22.62,D
-12.09527,18.32442,325.83,1,1,2024-08-28,1310,A,50,6.1NRT,311.33,11.79,D
-12.09658,18.31542,325.05,1,1,2024-08-28,1310,A,47,6.1NRT,309.27,11.13,D
-12.59094,14.76425,324.24,1.35,1.15,2024-08-28,1310,A,67,6.1NRT,308.89,14.63,D
-12.60557,14.65389,365.25,1.37,1.16,2024-08-28,1310,A,100,6.1NRT,310.96,141.59,D
-12.60718,14.64169,325.2,1.37,1.16,2024-08-28,1310,A,58,6.1NRT,307.08,18.44,D
-11.77197,20.41812,332.28,1.15,1.07,2024-08-28,1310,A,77,6.1NRT,311.39,23.53,D
-12.02417,18.74747,325.19,1.01,1,2024-08-28,1310,A,67,6.1NRT,310.89,13.47,D
-11.77675,20.32476,325.78,1.13,1.06,2024-08-28,1310,A,57,6.1NRT,309,14.77,D
-11.97747,19.00123,328.3,1.02,1.01,2024-08-28,1310,A,74,6.1NRT,307.24,17.35,D
-12.41548,15.92222,336.78,1.15,1.07,2024-08-28,1310,A,83,6.1NRT,315.24,28.65,D
-11.31207,23.14569,326.53,1.75,1.3,2024-08-28,1310,A,69,6.1NRT,312.29,23.63,D
-11.31466,23.13021,327.35,1.75,1.3,2024-08-28,1310,A,71,6.1NRT,309.89,25.54,D
-11.46676,22.21059,327.73,1.49,1.2,2024-08-28,1310,A,69,6.1NRT,310.24,22.67,D
-11.69214,20.80505,325.11,1.2,1.09,2024-08-28,1310,A,35,6.1NRT,313.25,13.18,D
-11.75947,20.37412,326.94,1.14,1.06,2024-08-28,1310,A,66,6.1NRT,312.82,14.82,D
-11.76105,20.36398,336.74,1.14,1.06,2024-08-28,1310,A,83,6.1NRT,311.77,30.85,D
-11.9943,18.82647,327.79,1.01,1.01,2024-08-28,1310,A,73,6.1NRT,307.49,15.84,D
-12.01577,18.68128,323.46,1.01,1,2024-08-28,1310,A,45,6.1NRT,310.7,9.57,D
-12.09098,18.16742,336.39,1,1,2024-08-28,1310,A,83,6.1NRT,311.56,23.25,D
-12.09228,18.15842,336.39,1,1,2024-08-28,1310,A,83,6.1NRT,313.1,23.06,D
-12.40602,15.92084,324.84,1.15,1.07,2024-08-28,1310,A,33,6.1NRT,311.47,9.15,D
-12.0069,18.67989,326.09,1.01,1,2024-08-28,1310,A,56,6.1NRT,311.04,11.97,D
-12.00823,18.67085,384.52,1.01,1,2024-08-28,1310,A,100,6.1NRT,316.36,162.19,D
-12.00956,18.66181,354.54,1.01,1,2024-08-28,1310,A,97,6.1NRT,310,60.61,D
-12.04672,18.40901,331.4,1,1,2024-08-28,1310,A,78,6.1NRT,310.1,20.97,D
-10.6097,27.38473,318.2,3.87,1.83,2024-08-28,1310,A,47,6.1NRT,305.67,33.94,D
-11.31576,23.14059,330.3,1.75,1.3,2024-08-28,1310,A,72,6.1NRT,311.6,32.32,D
-11.79029,20.0736,320.69,1.11,1.05,2024-08-28,1310,A,9,6.1NRT,308.77,6.1,D
-12.00467,18.62754,326.49,1.01,1,2024-08-28,1310,A,61,6.1NRT,311.06,11.16,D
-12.10428,17.9429,327.82,1,1,2024-08-28,1310,A,71,6.1NRT,314.7,10.79,D
-12.10559,17.93388,327.67,1,1,2024-08-28,1310,A,66,6.1NRT,314.53,10.64,D
-11.74914,20.28332,336.69,1.13,1.06,2024-08-28,1310,A,83,6.1NRT,314.05,32.11,D
-12.05105,18.24754,322.66,1,1,2024-08-28,1310,A,37,6.1NRT,312.14,8.58,D
-12.06282,18.16658,336.39,1,1,2024-08-28,1310,A,83,6.1NRT,315.39,23.34,D
-12.06412,18.15759,335.69,1,1,2024-08-28,1310,A,82,6.1NRT,313.85,22.39,D
-12.13322,17.67956,325.37,1.01,1,2024-08-28,1310,A,32,6.1NRT,314.94,5.58,D
-12.13452,17.67048,337.38,1.01,1,2024-08-28,1310,A,84,6.1NRT,317.89,21.7,D
-12.39784,15.80764,329.68,1.16,1.07,2024-08-28,1310,A,74,6.1NRT,314.19,16.82,D
-12.39928,15.79723,325.9,1.17,1.07,2024-08-28,1310,A,63,6.1NRT,313.52,10.91,D
-11.32743,22.92196,327.57,1.68,1.28,2024-08-28,1310,A,70,6.1NRT,309.76,29.63,D
-11.32983,22.90702,321.56,1.68,1.27,2024-08-28,1310,A,45,6.1NRT,307.86,15.57,D
-11.74439,20.25138,327.73,1.13,1.06,2024-08-28,1310,A,70,6.1NRT,311.07,16.51,D
-12.02123,18.39017,330.9,1,1,2024-08-28,1310,A,77,6.1NRT,311.22,20.12,D
-12.02254,18.38115,329.26,1,1,2024-08-28,1310,A,74,6.1NRT,307.36,18.38,D
-12.31742,16.31617,324.17,1.1,1.05,2024-08-28,1310,A,55,6.1NRT,311.75,7.63,D
-12.37248,15.92074,325.57,1.15,1.07,2024-08-28,1310,A,51,6.1NRT,312.43,10.65,D
-11.63682,20.89058,330.09,1.22,1.1,2024-08-28,1310,A,73,6.1NRT,314.65,13.25,D
-11.65689,20.76045,349.4,1.2,1.09,2024-08-28,1310,A,93,6.1NRT,315.53,62.16,D
-11.65855,20.74966,326.24,1.2,1.09,2024-08-28,1310,A,48,6.1NRT,311.22,14.14,D
-12.5458,14.57498,324.27,1.38,1.16,2024-08-28,1310,A,68,6.1NRT,308.86,17.36,D
-11.42328,22.18382,324.96,1.48,1.2,2024-08-28,1310,A,49,6.1NRT,312.37,15.01,D
-11.87162,19.2813,334.94,1.04,1.02,2024-08-28,1310,A,83,6.1NRT,307.16,26.41,D
-11.87301,19.27198,319.71,1.04,1.02,2024-08-28,1310,A,25,6.1NRT,306.08,7.02,D
-11.91961,18.95834,320.21,1.02,1.01,2024-08-28,1310,A,48,6.1NRT,305.75,9.19,D
-12.05323,18.04559,328.71,1,1,2024-08-28,1310,A,73,6.1NRT,312.98,10.71,D
-12.37795,15.74038,330.45,1.17,1.08,2024-08-28,1310,A,75,6.1NRT,312.51,18.01,D
-11.64596,20.70365,325.15,1.19,1.09,2024-08-28,1310,A,40,6.1NRT,313.02,11.53,D
-11.86263,19.2799,336.26,1.04,1.02,2024-08-28,1310,A,84,6.1NRT,309.84,28.83,D
-11.86402,19.2706,319.64,1.04,1.02,2024-08-28,1310,A,29,6.1NRT,306.16,7.28,D
-11.26995,22.9901,341.38,1.71,1.28,2024-08-28,1310,A,88,6.1NRT,309.75,73.16,D
-11.27247,22.97481,328.84,1.7,1.28,2024-08-28,1310,A,73,6.1NRT,308.05,31.83,D
-11.8854,19.06569,319.19,1.02,1.01,2024-08-28,1310,A,31,6.1NRT,307.14,6.75,D
-11.65798,20.50014,326.96,1.16,1.07,2024-08-28,1310,A,67,6.1NRT,312.74,13.54,D
-11.86545,19.13808,322.92,1.03,1.01,2024-08-28,1310,A,59,6.1NRT,311.97,9.29,D
-12.35072,15.72582,324.47,1.17,1.08,2024-08-28,1310,A,63,6.1NRT,313.14,8.56,D
-12.31013,15.95404,327.13,1.14,1.07,2024-08-28,1310,A,68,6.1NRT,313.4,12.26,D
-11.31394,22.5162,333,1.57,1.24,2024-08-28,1310,A,78,6.1NRT,312.73,32.32,D
-11.31627,22.50217,326.98,1.57,1.23,2024-08-28,1310,A,62,6.1NRT,312.73,15.72,D
-11.61427,20.65491,328.8,1.18,1.08,2024-08-28,1310,A,71,6.1NRT,310.76,15.93,D
-11.7637,19.68969,324.24,1.07,1.03,2024-08-28,1310,A,52,6.1NRT,309.31,8.72,D
-11.91681,18.66953,358.78,1.01,1,2024-08-28,1310,A,99,6.1NRT,311.13,71.78,D
-11.91814,18.66047,373.55,1.01,1,2024-08-28,1310,A,100,6.1NRT,313.66,118.02,D
-11.57124,20.90686,328.2,1.22,1.1,2024-08-28,1310,A,57,6.1NRT,314.53,11.01,D
-11.75749,19.67229,323.07,1.07,1.03,2024-08-28,1310,A,55,6.1NRT,309.05,7.37,D
-11.90562,18.67039,323.18,1.01,1,2024-08-28,1310,A,57,6.1NRT,311.77,10.44,D
-11.90694,18.66132,333,1.01,1,2024-08-28,1310,A,80,6.1NRT,314.1,21.71,D
-12.08234,17.45185,328.29,1.01,1.01,2024-08-28,1310,A,70,6.1NRT,315.29,11.16,D
-11.31164,22.50913,334.98,1.57,1.24,2024-08-28,1310,A,81,6.1NRT,313.7,38.58,D
-11.6076,20.60366,323.37,1.18,1.08,2024-08-28,1310,A,34,6.1NRT,312.63,9.18,D
-11.80329,19.30228,321.4,1.04,1.02,2024-08-28,1310,A,27,6.1NRT,306.79,8.52,D
-11.80468,19.29297,323.14,1.04,1.02,2024-08-28,1310,A,43,6.1NRT,306.33,10.08,D
-11.87541,18.81422,338.7,1.01,1.01,2024-08-28,1310,A,86,6.1NRT,309.33,30.87,D
-11.79428,19.30089,333.79,1.04,1.02,2024-08-28,1310,A,72,6.1NRT,309.13,23.16,D
-11.89318,18.63136,323.56,1.01,1,2024-08-28,1310,A,63,6.1NRT,304.79,12.32,D
-12.09593,17.22931,323.85,1.02,1.01,2024-08-28,1310,A,54,6.1NRT,312.69,7.55,D
-11.71423,19.77368,322.01,1.08,1.04,2024-08-28,1310,A,49,6.1NRT,310.1,7.09,D
-11.72149,19.72548,331.99,1.07,1.03,2024-08-28,1310,A,79,6.1NRT,309.62,20.67,D
-11.72292,19.71596,334.21,1.07,1.03,2024-08-28,1310,A,81,6.1NRT,309.45,24.55,D
-11.78528,19.29947,348.13,1.04,1.02,2024-08-28,1310,A,93,6.1NRT,311.02,49.38,D
-11.91339,18.43143,323.42,1,1,2024-08-28,1310,A,63,6.1NRT,307.11,10.05,D
-12.0739,17.31979,332.04,1.02,1.01,2024-08-28,1310,A,76,6.1NRT,314.81,16.97,D
-12.0752,17.31066,331.65,1.02,1.01,2024-08-28,1310,A,76,6.1NRT,312.91,16.6,D
-12.22251,16.26544,327.24,1.1,1.05,2024-08-28,1310,A,66,6.1NRT,316.06,10.46,D
-12.22945,16.21559,328.03,1.11,1.05,2024-08-28,1310,A,69,6.1NRT,313.44,11.41,D
-12.25334,16.04365,327.17,1.13,1.06,2024-08-28,1310,A,67,6.1NRT,313.77,12.22,D
-12.35558,15.29978,334.94,1.24,1.11,2024-08-28,1310,A,82,6.1NRT,313.6,27.04,D
-12.5112,14.14203,317.7,1.48,1.2,2024-08-28,1310,A,26,6.1NRT,304.48,12.21,D
-11.90585,18.42107,346.65,1,1,2024-08-28,1310,A,92,6.1NRT,311.13,44.11,D
-11.90717,18.41206,350.42,1,1,2024-08-28,1310,A,94,6.1NRT,312.39,51.56,D
-11.64052,20.13498,321.1,1.12,1.05,2024-08-28,1310,A,39,6.1NRT,307.65,8.98,D
-11.76028,19.34338,321.73,1.04,1.02,2024-08-28,1310,A,51,6.1NRT,309.17,9.41,D
-11.87585,18.56401,328.94,1.01,1,2024-08-28,1310,A,75,6.1NRT,307.72,17.61,D
-11.87718,18.55496,323.65,1,1,2024-08-28,1310,A,61,6.1NRT,305.41,11.65,D
-12.22895,16.0818,330.45,1.12,1.06,2024-08-28,1310,A,74,6.1NRT,313.25,17.03,D
-11.20521,22.81745,325.96,1.66,1.27,2024-08-28,1310,A,58,6.1NRT,309.98,22.39,D
-11.33362,22.02729,326.3,1.45,1.19,2024-08-28,1310,A,65,6.1NRT,314.64,14.11,D
-11.79152,19.0727,325.44,1.03,1.01,2024-08-28,1310,A,68,6.1NRT,308.09,13.3,D
-11.79289,19.06354,324.52,1.02,1.01,2024-08-28,1310,A,65,6.1NRT,309.6,11.46,D
-12.20711,16.17125,329.94,1.11,1.05,2024-08-28,1310,A,73,6.1NRT,313.15,15.07,D
-11.19402,22.81558,336.44,1.66,1.27,2024-08-28,1310,A,83,6.1NRT,309.41,50.36,D
-11.58591,20.36526,321.19,1.15,1.07,2024-08-28,1310,A,29,6.1NRT,308.66,9.25,D
-11.85812,18.56127,319.73,1.01,1,2024-08-28,1310,A,14,6.1NRT,306.01,7.69,D
-12.21162,16.06893,335.78,1.13,1.06,2024-08-28,1310,A,81,6.1NRT,311.52,24.23,D
-10.47643,26.87401,320.84,3.55,1.77,2024-08-28,1310,A,60,6.1NRT,306.94,40.49,D
-11.55878,20.47755,343.17,1.16,1.07,2024-08-28,1310,A,89,6.1NRT,310.43,45.14,D
-11.56847,20.41532,321.54,1.15,1.07,2024-08-28,1310,A,35,6.1NRT,309.16,8.5,D
-11.61409,20.12071,320.73,1.12,1.05,2024-08-28,1310,A,27,6.1NRT,309.06,7.84,D
-11.71626,19.45162,323.62,1.05,1.02,2024-08-28,1310,A,62,6.1NRT,307.46,11.15,D
-11.71767,19.44228,326.92,1.05,1.02,2024-08-28,1310,A,69,6.1NRT,309.52,14.41,D
-11.77774,19.04234,318.95,1.02,1.01,2024-08-28,1310,A,23,6.1NRT,308.24,6.07,D
-11.99031,17.58676,343.21,1.01,1,2024-08-28,1310,A,89,6.1NRT,314.33,34.21,D
-11.99161,17.57768,329.83,1.01,1,2024-08-28,1310,A,74,6.1NRT,313.14,13.44,D
-12.29628,15.37024,327.14,1.23,1.1,2024-08-28,1310,A,71,6.1NRT,313.76,13.79,D
-11.49584,20.81625,325.56,1.21,1.09,2024-08-28,1310,A,51,6.1NRT,313.8,7.09,D
-11.7072,19.45023,325.92,1.05,1.02,2024-08-28,1310,A,60,6.1NRT,307.19,13.31,D
-11.70861,19.4409,359.87,1.05,1.02,2024-08-28,1310,A,99,6.1NRT,310.21,79.06,D
-11.74109,19.22572,326.61,1.03,1.02,2024-08-28,1310,A,61,6.1NRT,309.09,12.77,D
-11.74668,19.18856,318.59,1.03,1.02,2024-08-28,1310,A,31,6.1NRT,307.12,8.27,D
-11.74808,19.17925,320.04,1.03,1.01,2024-08-28,1310,A,52,6.1NRT,304.95,10.09,D
-11.09489,23.37005,320.01,1.84,1.33,2024-08-28,1310,A,34,6.1NRT,306.6,15.7,D
-11.73189,19.2281,320.61,1.04,1.02,2024-08-28,1310,A,36,6.1NRT,307.68,7.21,D
-12.16704,16.21101,328.19,1.11,1.05,2024-08-28,1310,A,51,6.1NRT,315.92,9.9,D
-12.16983,16.19115,327.67,1.11,1.05,2024-08-28,1310,A,64,6.1NRT,315.34,9.82,D
-12.24339,15.66541,323.11,1.18,1.08,2024-08-28,1310,A,48,6.1NRT,312.93,9.28,D
-11.5207,20.57322,324.14,1.18,1.08,2024-08-28,1310,A,55,6.1NRT,312.85,9.25,D
-11.57549,20.21187,330.19,1.13,1.06,2024-08-28,1310,A,75,6.1NRT,308.59,21.1,D
-11.67966,19.51756,325.69,1.06,1.03,2024-08-28,1310,A,70,6.1NRT,306.81,16.4,D
-11.72428,19.21734,330.19,1.03,1.02,2024-08-28,1310,A,77,6.1NRT,305.74,18.49,D
-11.72566,19.20807,325.77,1.03,1.02,2024-08-28,1310,A,70,6.1NRT,309.53,13.15,D
-11.57987,20.11962,322.69,1.12,1.05,2024-08-28,1310,A,55,6.1NRT,311.05,9.71,D
-11.58139,20.10958,334.21,1.12,1.05,2024-08-28,1310,A,81,6.1NRT,309.98,26.51,D
-11.84132,18.35956,325.67,1,1,2024-08-28,1310,A,67,6.1NRT,304.62,13.98,D
-11.9848,17.36626,340.5,1.02,1.01,2024-08-28,1310,A,86,6.1NRT,312.35,30.52,D
-12.48495,13.73482,321.73,1.58,1.24,2024-08-28,1310,A,60,6.1NRT,303.06,19.6,D
-11.55215,20.23933,344.49,1.13,1.06,2024-08-28,1310,A,90,6.1NRT,310.93,45.79,D
-11.57209,20.10806,321.17,1.12,1.05,2024-08-28,1310,A,38,6.1NRT,310.37,7.48,D
-11.8259,18.4032,323.34,1,1,2024-08-28,1310,A,63,6.1NRT,305.82,11.76,D
-11.82722,18.3942,344.78,1,1,2024-08-28,1310,A,91,6.1NRT,307.57,42.55,D
-11.82853,18.38521,406.13,1,1,2024-08-28,1310,A,100,6.1NRT,316.79,281.86,D
-11.82985,18.3762,351.77,1,1,2024-08-28,1310,A,95,6.1NRT,310.99,56.87,D
-11.83116,18.36719,320.44,1,1,2024-08-28,1310,A,44,6.1NRT,305.32,8.86,D
-11.83247,18.3582,334.57,1,1,2024-08-28,1310,A,82,6.1NRT,306.79,26.38,D
-12.32629,14.84209,327.17,1.32,1.14,2024-08-28,1310,A,72,6.1NRT,315.94,12.48,D
-12.474,13.73309,323.87,1.58,1.24,2024-08-28,1310,A,69,6.1NRT,302.39,23.06,D
-11.41278,21.0809,323.59,1.26,1.11,2024-08-28,1310,A,53,6.1NRT,312.29,8.41,D
-11.6453,19.56085,324.34,1.06,1.03,2024-08-28,1310,A,67,6.1NRT,307.6,12.62,D
-11.74785,18.87267,326.93,1.02,1.01,2024-08-28,1310,A,72,6.1NRT,306.74,17.3,D
-11.45447,20.74845,328.68,1.2,1.09,2024-08-28,1310,A,71,6.1NRT,313.98,13.73,D
-11.65755,19.41746,319.86,1.05,1.02,2024-08-28,1310,A,33,6.1NRT,309.49,7.62,D
-11.65896,19.40808,325.69,1.05,1.02,2024-08-28,1310,A,70,6.1NRT,308.33,14.65,D
-11.74432,18.83489,335.29,1.01,1.01,2024-08-28,1310,A,83,6.1NRT,305.96,28.3,D
-11.74567,18.82576,326.13,1.01,1.01,2024-08-28,1310,A,70,6.1NRT,306.65,16.03,D
-12.22762,15.42251,323.05,1.22,1.1,2024-08-28,1310,A,55,6.1NRT,311.38,7.28,D
-12.25018,15.25579,335.65,1.24,1.11,2024-08-28,1310,A,83,6.1NRT,312.47,30.22,D
-11.84909,18.05748,324.65,1,1,2024-08-28,1310,A,62,6.1NRT,312.16,7.9,D
-11.53024,20.13224,327.58,1.12,1.05,2024-08-28,1310,A,71,6.1NRT,310.11,15.28,D
-11.53178,20.12222,322.97,1.12,1.05,2024-08-28,1310,A,57,6.1NRT,309.04,9.53,D
-11.5471,20.02242,334.12,1.11,1.05,2024-08-28,1310,A,81,6.1NRT,312.49,22.29,D
-11.60068,19.6711,325.95,1.07,1.03,2024-08-28,1310,A,70,6.1NRT,309.97,12.94,D
-11.60214,19.66148,326.83,1.07,1.03,2024-08-28,1310,A,72,6.1NRT,308.92,13.53,D
-11.6166,19.56606,325.94,1.06,1.03,2024-08-28,1310,A,70,6.1NRT,310.37,12.19,D
